tconst,primaryTitle,startYear,runtimeMinutes,numVotes,label,n_directors,n_writers,log_numVotes,len_primaryTitle,decade,votes_per_year,is_long_film,is_foreign_title,title_has_number,title_word_count,avg_rating,imdb_votes,n_genres,genre_Action,genre_Adventure,genre_Animation,genre_Biography,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Family,genre_Fantasy,genre_History,genre_Horror,genre_Music,genre_Musical,genre_Mystery,genre_Romance,genre_Sci_Fi,genre_Sport,genre_Thriller,genre_War,genre_Western
tt0068504,The Mansion of Madness,1973.0,99.0,1012.0,0,1,4,6.920671504248683,22,1970.0,0.13057870762733365,0,0,0,4,5.1,1497,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tt0068611,Frenzy,1972.0,116.0,44037.0,1,1,2,10.69280817654473,6,1970.0,0.19801496623230982,0,0,0,1,7.4,53141,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0068649,The Gore Gore Girls,1972.0,81.0,2454.0,0,1,1,7.805882040228621,19,1970.0,0.14455337111534483,0,0,0,4,5.1,3032,3,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tt0068767,Fist of Fury,1972.0,106.0,29176.0,1,1,1,10.281136006647518,12,1970.0,0.1903914075305096,0,0,0,3,7.2,37031,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0069005,Night of the Lepus,1972.0,88.0,4859.0,0,1,3,8.48879371689454,18,1970.0,0.15719988364619517,0,0,0,4,4.2,5880,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
tt0069097,"Play It Again, Sam",1972.0,85.0,25890.0,1,1,1,10.161650696951378,18,1970.0,0.1881787166102107,0,0,0,4,7.6,29552,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0069278,Skyjacked,1972.0,101.0,1968.0,0,1,2,7.585281078639126,9,1970.0,0.14046816812294677,0,0,0,1,5.7,2640,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0069303,Sounder,1972.0,105.0,3997.0,1,1,2,8.293549515060345,7,1970.0,0.15358425027889527,0,0,0,1,7.5,5279,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0069318,Straight on Till Morning,1972.0,96.0,1187.0,0,1,1,7.080026499922591,24,1970.0,0.13111160185041834,0,0,0,4,5.7,1690,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0069824,"Brother Sun, Sister Moon",1972.0,135.0,4423.0,1,1,5,8.39479954320217,24,1970.0,0.1554592508000402,0,1,0,4,7.2,5291,3,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0070040,The Spirit of the Beehive,1973.0,98.0,17937.0,1,1,2,9.794676646677948,25,1970.0,0.18480521974864053,0,1,0,5,7.7,22528,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0070190,Horror Hospital,1973.0,90.0,1549.0,0,1,2,7.346010209913293,15,1970.0,0.1386039662247791,0,0,0,2,5.3,2045,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
tt0070654,Scream Bloody Murder,1972.0,90.0,1077.0,0,1,2,6.982862751468942,20,1970.0,0.12931227317535077,0,0,0,3,4.7,1325,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tt0071216,Big Bad Mama,1974.0,84.0,3559.0,0,1,2,8.177515823846075,12,1970.0,0.1572599196893476,0,0,0,3,5.7,3449,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0071455,Earthquake,1974.0,122.0,15769.0,0,1,2,9.665864679957084,10,1970.0,0.18588201307609775,0,0,0,1,5.9,19389,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0072368,"Vincent, Francois, Paul and the Others",1974.0,118.0,2363.0,1,1,3,7.768110378525988,38,1970.0,0.1493867380485767,0,0,0,6,7.3,2927,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0072613,Afonya,1975.0,92.0,3977.0,1,1,1,8.288534459413917,6,1970.0,0.16252028351791994,0,0,0,1,7.7,5610,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0072761,Capone,1975.0,101.0,2851.0,0,1,1,7.955775781534187,6,1970.0,0.15599560355949385,0,0,0,1,5.7,3475,3,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0072931,Emil and the Piglet,1973.0,97.0,2639.0,1,1,1,7.878534196140362,19,1970.0,0.1486515886064219,0,0,0,4,7.2,3101,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0072973,"Farewell, My Lovely",1975.0,95.0,7948.0,1,1,2,8.980801413573113,19,1970.0,0.1760941453641787,0,0,0,3,7.0,10780,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0073115,The Story of O,1975.0,105.0,6169.0,0,1,2,8.727454116899434,14,1970.0,0.1711265513117536,0,0,0,4,5.3,7511,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0073442,It Can't Be!,1975.0,100.0,1906.0,1,1,3,7.553286605600419,12,1970.0,0.14810365893334154,0,1,0,3,7.6,2567,3,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
tt0073470,Strip Nude for Your Killer,1975.0,98.0,2444.0,0,1,2,7.801800401908973,26,1970.0,0.15297647846880338,0,0,0,5,5.6,3694,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
tt0073582,Deep Red,1975.0,127.0,36146.0,1,1,2,10.495349236591386,8,1970.0,0.20579116150179189,0,1,0,2,7.5,47079,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
tt0074443,Duelle,1976.0,121.0,1432.0,1,1,3,7.267525427828172,6,1970.0,0.14535050855656345,0,0,0,1,6.9,2013,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
tt0074520,Horse Fever,1976.0,94.0,1908.0,1,1,4,7.554334823725748,11,1970.0,0.15108669647451495,0,1,0,2,7.3,2469,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0074569,The Gestapo's Last Orgy,1977.0,96.0,1335.0,0,1,2,7.197435354096591,23,1970.0,0.1468864357978896,0,0,0,4,4.4,1785,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
tt0074670,"Ilsa, Harem Keeper of the Oil Sheiks",1976.0,85.0,2725.0,0,1,1,7.9105906122564775,36,1970.0,0.15821181224512956,0,0,0,7,5.0,3312,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
tt0075119,A Slave of Love,1976.0,94.0,3559.0,1,1,2,8.177515823846075,15,1970.0,0.1635503164769215,0,0,0,4,7.3,1950,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0075323,"That's Entertainment, Part II",1976.0,133.0,2217.0,1,1,1,7.704361167910313,29,1970.0,0.15408722335820627,0,0,0,4,7.3,2568,3,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0
tt0075686,Annie Hall,1977.0,93.0,3559.0,1,1,2,8.177515823846075,10,1970.0,0.166888078037675,0,0,0,2,7.9,290386,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0075730,Camouflage,1977.0,106.0,1431.0,1,1,1,7.266827347520591,10,1970.0,0.14830259892899167,0,1,0,1,7.3,1925,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0075783,Breaker! Breaker!,1977.0,86.0,3241.0,0,1,1,8.08394570229562,17,1970.0,0.16497848372031879,0,0,0,2,4.4,4095,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0076786,Suspiria,1977.0,99.0,88511.0,1,1,3,11.39089341502443,8,1970.0,0.23246721255151898,0,0,0,1,7.3,115645,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tt0077318,The Chant of Jimmie Blacksmith,1978.0,122.0,2114.0,1,1,2,7.656810091480378,30,1970.0,0.1595168769058412,0,0,0,5,7.3,2798,3,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0077743,International Velvet,1978.0,127.0,3559.0,0,1,2,8.177515823846075,20,1970.0,0.17036491299679324,0,0,0,2,5.9,1773,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
tt0077834,Laserblast,1978.0,85.0,6152.0,0,1,2,8.724695046740491,10,1970.0,0.1817644801404269,0,0,0,1,2.9,7169,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
tt0078084,The Adventures of Picasso,1978.0,115.0,3535.0,1,1,3,8.170751423757535,25,1970.0,0.17022398799494864,0,1,0,4,7.3,4214,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0078158,Return from Witch Mountain,1978.0,95.0,4994.0,0,1,2,8.516192691082654,26,1970.0,0.17742068106422196,0,0,0,4,5.7,6117,3,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
tt0078723,1941,1979.0,118.0,32805.0,0,1,3,10.398366704472432,4,1970.0,0.2212418447760092,0,0,1,1,5.8,38783,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
tt0079002,Hothead,1979.0,89.0,1936.0,1,1,2,7.5688956634069955,7,1970.0,0.16104033326397862,0,0,0,1,7.2,2591,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
tt0079010,Christ Stopped at Eboli,1979.0,150.0,2345.0,1,1,4,7.76046702921342,23,1970.0,0.16511631977049832,0,0,0,4,7.7,4888,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0079261,Hair,1979.0,121.0,36773.0,1,1,3,10.512546352713787,4,1970.0,0.22367119899391036,0,0,0,1,7.5,43977,3,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
tt0079522,Manhattan,1979.0,96.0,137263.0,1,1,2,11.829661357812746,9,1970.0,0.25169492250665415,0,0,0,1,7.8,153639,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0079871,Scum,1979.0,98.0,11179.0,1,1,1,9.32188174670909,4,1970.0,0.19833790950444874,0,0,0,1,7.5,14369,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0080645,Don't Answer the Phone!,1980.0,94.0,1859.0,0,1,3,7.528331766707247,23,1980.0,0.16365938623276624,0,0,0,4,4.8,2380,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
tt0081991,Rasputin,1981.0,151.0,1504.0,1,1,2,7.316548177182976,8,1980.0,0.16258995949295502,0,0,0,1,7.0,1809,3,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0082317,They Don't Wear Black Tie,1981.0,120.0,1442.0,1,1,2,7.274479558773871,25,1980.0,0.161655101306086,0,0,0,5,8.2,2182,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0082348,Excalibur,1981.0,140.0,60175.0,1,1,3,11.005028880710118,9,1980.0,0.2445561973491137,0,0,0,1,7.3,72734,3,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0082797,Naseeb,1981.0,197.0,1685.0,1,1,4,7.430114138561801,6,1980.0,0.16511364752359559,0,0,0,1,7.1,2179,3,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
tt0082945,Prince of the City,1981.0,167.0,8019.0,1,1,3,8.98969370086056,18,1980.0,0.19977097113023465,0,0,0,4,7.4,10549,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0083162,The Mysterious Castle in the Carpathians,1981.0,97.0,3559.0,1,1,3,8.177515823846075,40,1980.0,0.1817225738632461,0,1,0,6,7.2,1701,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0083888,The Simple-Minded Murderer,1982.0,108.0,3180.0,1,1,1,8.064950891749143,26,1980.0,0.18329433844884416,0,0,0,3,7.5,4036,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0084042,An Egyptian Story,1982.0,115.0,1075.0,1,2,1,6.98100574072173,17,1980.0,0.15865922138003932,0,0,0,3,7.3,1436,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0084352,Monty Python Live at the Hollywood Bowl,1982.0,77.0,15069.0,1,2,10,9.620461291620542,39,1980.0,0.2186468475368305,0,0,0,7,7.8,16310,3,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
tt0084424,Warriors of the Wasteland,1983.0,91.0,2664.0,0,1,3,7.887959336599945,25,1980.0,0.18344091480464988,0,0,0,4,4.6,3393,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
tt0085627,I guerrieri dell'anno 2072,1984.0,94.0,1344.0,0,1,4,7.20414929203594,26,1980.0,0.1715273640960938,0,0,1,4,4.8,1964,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
tt0086058,The Osterman Weekend,1983.0,103.0,8488.0,0,1,3,9.046526486737967,20,1980.0,0.21038433690088296,0,0,0,3,5.8,10118,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0086182,Rembetiko,1983.0,110.0,2794.0,1,1,2,7.9355873855892,9,1980.0,0.18454854385091163,0,0,0,1,8.1,3303,3,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
tt0086907,Antonio Gaudi,1984.0,72.0,1557.0,1,1,0,7.351158226430694,13,1980.0,0.17502757681977843,0,1,0,2,7.2,1855,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0086972,The Blade Master,1982.0,92.0,3724.0,0,1,1,8.22282213081366,16,1980.0,0.1868823211548559,0,1,0,3,2.3,4032,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0087003,Broadway Danny Rose,1984.0,84.0,24997.0,1,1,1,10.126551100650167,19,1980.0,0.2411083595392897,0,0,0,3,7.4,28106,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0087336,Girls Nite Out,1982.0,96.0,1299.0,0,1,4,7.170119543449628,14,1980.0,0.16295726235112792,0,0,0,3,4.9,2286,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
tt0087464,Impulse,1984.0,91.0,1416.0,0,1,2,7.256297239690681,7,1980.0,0.17276898189739714,0,0,0,1,5.8,1975,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
tt0087472,The Initiation,1984.0,97.0,3492.0,0,2,1,8.158516244806831,14,1980.0,0.19425038678111503,0,0,0,2,5.6,5036,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
tt0087666,Making the Grade,1984.0,105.0,1429.0,0,1,2,7.265429723253953,16,1980.0,0.17298642198223696,0,0,0,3,5.6,1742,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0087921,Places in the Heart,1984.0,111.0,11509.0,1,1,1,9.350971501715929,19,1980.0,0.22264217861228403,0,0,0,4,7.4,15306,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0088015,Ronia: The Robber's Daughter,1984.0,126.0,10818.0,1,1,1,9.289059126687574,28,1980.0,0.22116807444494224,0,0,0,4,7.3,12944,3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0088794,Better Off Dead...,1985.0,97.0,43369.0,1,1,1,10.677523236829412,18,1980.0,0.2604273960202296,0,0,0,3,7.1,53476,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0089074,Egeszseges erotika,1986.0,94.0,3559.0,1,1,1,8.177515823846075,18,1980.0,0.2044378955961519,0,0,0,2,7.4,1545,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0089199,Get Out of My Room,1985.0,53.0,1173.0,0,1,1,7.068172000388042,18,1980.0,0.17239443903385468,0,0,0,5,4.7,1417,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tt0089584,The Mass Is Ended,1985.0,94.0,1791.0,1,1,2,7.491087593534876,17,1980.0,0.18270945350085063,0,0,0,4,7.2,2224,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0089606,My Life as a Dog,1985.0,101.0,20636.0,1,1,4,9.934840860194123,16,1980.0,0.2423131917120518,0,1,0,5,7.6,23917,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0089798,Perfect,1985.0,115.0,5136.0,0,1,2,8.544224530467268,7,1980.0,0.20839572025529923,0,0,0,1,4.8,6610,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0089893,Red Sonja,1985.0,89.0,40554.0,0,1,5,10.610414356504446,9,1980.0,0.25879059406108407,0,0,0,2,5.1,47972,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0090678,Avenging Force,1986.0,104.0,2770.0,0,1,1,7.9269635448629785,14,1980.0,0.19817408862157446,0,0,0,2,5.8,3790,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0091167,Hannah and Her Sisters,1986.0,107.0,3559.0,1,1,1,8.177515823846075,22,1980.0,0.2044378955961519,0,0,0,4,7.8,81247,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0091313,Born American,1986.0,97.0,1989.0,0,1,2,7.595889917718538,13,1980.0,0.18989724794296345,0,0,0,2,4.3,2371,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0091344,King Kong Lives,1986.0,105.0,5954.0,0,1,4,8.691986481789401,15,1980.0,0.21729966204473503,0,0,0,3,4.0,7436,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0091759,Dead Man's Letters,1986.0,87.0,3065.0,1,1,3,8.028129059431759,18,1980.0,0.20070322648579397,0,1,0,3,7.5,4490,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
tt0091818,Radioactive Dreams,1985.0,98.0,1662.0,0,1,1,7.416378479192928,18,1980.0,0.1808872799803153,0,0,0,2,5.5,2138,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0091886,Salvador,1986.0,122.0,20712.0,1,1,2,9.938516801455522,8,1980.0,0.24846292003638806,0,0,0,1,7.3,25183,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
tt0092115,Troll,1986.0,82.0,10060.0,0,1,2,9.21642184229205,5,1980.0,0.23041054605730124,0,0,0,1,4.6,12715,3,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
tt0092501,Project A 2,1987.0,106.0,9943.0,1,1,3,9.204724633190548,11,1980.0,0.23601858033821918,0,1,1,3,7.0,12446,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0092910,Doom Asylum,1987.0,77.0,1564.0,0,1,3,7.355641102974253,11,1980.0,0.18860618212754496,0,0,0,2,4.6,2714,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tt0093142,Hangmen,1987.0,90.0,1089.0,0,1,3,6.993932975223189,7,1980.0,0.17933161474931256,0,0,0,1,2.9,1324,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0093146,Hard Ticket to Hawaii,1987.0,96.0,4263.0,0,1,1,8.357962965845681,21,1980.0,0.21430674271399183,0,0,0,4,5.1,6061,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0093207,Wings of Honneamise,1987.0,121.0,5141.0,1,1,4,8.545197387825835,19,1980.0,0.21910762532886757,0,1,0,3,7.2,6182,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
tt0093412,Law of Desire,1987.0,102.0,11832.0,1,1,1,9.37864751738456,13,1980.0,0.24047814147139895,0,0,0,3,7.1,15325,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0093426,An Autumn's Tale,1987.0,98.0,3559.0,1,1,2,8.177515823846075,16,1980.0,0.20967989291913014,0,1,0,3,7.5,2729,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0093427,Varazslat - A Queen Budapesten,1987.0,90.0,1031.0,1,1,0,6.939253946041508,30,1980.0,0.17792958836003867,0,0,0,5,8.6,1233,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tt0094033,Steel Dawn,1987.0,101.0,4955.0,0,1,1,8.508354242749032,10,1980.0,0.21816292930125725,0,0,0,2,5.1,5959,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt0094226,The Untouchables,1987.0,119.0,297505.0,1,1,4,12.603189671831675,16,1980.0,0.3231587095341455,0,0,0,2,7.8,352438,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0094321,Who's That Girl,1987.0,92.0,9982.0,0,1,2,9.208638925336425,15,1980.0,0.23611894680349807,0,0,0,3,4.9,11922,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0094642,American Gothic,1987.0,90.0,3474.0,0,1,2,8.153349757998892,15,1980.0,0.2090602502050998,0,0,0,2,5.8,5246,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tt0094868,Chocolat,1988.0,105.0,3283.0,1,1,2,8.096817470572319,8,1980.0,0.21307414396242944,0,0,0,1,7.3,5059,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0095687,My Stepmother Is an Alien,1988.0,105.0,25922.0,0,1,4,10.162885884509508,25,1980.0,0.2674443653818292,0,0,0,5,5.4,29169,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt0095895,Powaqqatsi,1988.0,99.0,8197.0,1,1,2,9.011645501064283,10,1980.0,0.23714856581748114,0,0,0,1,7.2,9344,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tt0095989,Return of the Killer Tomatoes!,1988.0,98.0,7079.0,0,1,4,8.865029186687766,30,1980.0,0.2332902417549412,0,0,0,5,5.3,8159,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
tt0097371,Food of the Gods II,1989.0,91.0,1282.0,0,1,2,7.1569563646156364,19,1980.0,0.1934312530977199,0,0,0,5,4.2,1526,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
tt0097416,Kadhalan,1994.0,168.0,1932.0,1,1,3,7.566828479208331,8,1990.0,0.23646338997526034,0,0,0,1,7.1,2367,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0097530,How I Got Into College,1989.0,86.0,2203.0,0,1,1,7.698029170272805,22,1980.0,0.20805484243980554,0,0,0,5,5.8,2498,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0097722,Lean on Me,1989.0,108.0,3559.0,1,1,1,8.177515823846075,10,1980.0,0.22101394118502907,0,0,0,3,7.4,24546,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0098321,Shocking Dark,1989.0,90.0,1435.0,0,1,2,7.269616749608169,13,1980.0,0.19647612836778836,0,1,0,2,4.3,2214,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0100095,Maine Pyar Kiya,1989.0,192.0,11981.0,1,1,2,9.39116080264387,15,1980.0,0.2538151568282127,0,0,0,3,7.3,13934,3,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0
tt0100156,Mirror Mirror,1990.0,104.0,1713.0,0,1,4,7.446585099157725,13,1990.0,0.2068495860877146,0,0,0,2,5.5,2649,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
tt0100611,Sibling Rivalry,1990.0,87.0,2673.0,0,1,1,7.891330757661889,15,1990.0,0.21920363215727467,0,0,0,2,5.4,3225,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0100975,Xtro II: The Second Encounter,1991.0,92.0,1662.0,0,1,4,7.416378479192928,29,1990.0,0.2118965279769408,0,0,0,5,3.4,2058,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0101309,Alligator II: The Mutation,1991.0,92.0,2216.0,0,1,1,7.7039102096163115,26,1990.0,0.22011172027475176,0,0,0,4,4.1,3799,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
tt0101453,Billy Bathgate,1991.0,106.0,11803.0,0,1,2,9.376193736062831,14,1990.0,0.26789124960179517,0,0,0,2,5.9,13513,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0101455,Bingo,1991.0,89.0,2844.0,0,1,1,7.953318346560431,5,1990.0,0.22723766704458376,0,0,0,1,5.0,3320,3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0101725,Diary of a Hitman,1991.0,90.0,1899.0,0,1,1,7.549609165154532,17,1990.0,0.2157031190044152,0,0,0,4,5.2,2439,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0102469,Mortal Thoughts,1991.0,103.0,8730.0,0,1,2,9.074635189810808,15,1990.0,0.2592752911374516,0,0,0,2,5.8,10517,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
tt0102741,Queens Logic,1991.0,100.0,3559.0,0,1,2,8.177515823846075,12,1990.0,0.233643309252745,0,0,0,2,5.7,1980,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0102800,Robot Jox,1989.0,85.0,6221.0,0,1,2,8.735846677457582,9,1980.0,0.23610396425561034,0,0,0,2,5.5,8056,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
tt0103111,Hard to Die,1990.0,77.0,1229.0,0,1,2,7.114769448366463,11,1990.0,0.1976324846768462,0,0,0,3,4.8,1651,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
